광역,기초,에너지원,생산량(toe),발전량(MWh),보급용량_발전_누적(kW),보급용량_발전_신규(kW)
대전,서구,수열,0,0,0,0
대전,유성구,수열,0,0,0,0
대전,대덕구,수열,0,0,0,0
대전,기타,수열,0,0,0,0
울산,울산,수열,17.25146769,0,0,0
울산,중구,수열,0,0,0,0
울산,남구,수열,0,0,0,0
울산,동구,수열,0,0,0,0
울산,북구,수열,0,0,0,0
울산,울주군,수열,17.25146769,0,0,0
울산,기타,수열,0,0,0,0
세종,세종,수열,0,0,0,0
경기,경기,수열,96.56063727,0,0,0
경기,수원시,수열,0,0,0,0
경기,성남시,수열,0,0,0,0
경기,의정부시,수열,0,0,0,0
경기,안양시,수열,0,0,0,0
경기,부천시,수열,0,0,0,0
경기,광명시,수열,0,0,0,0
경기,평택시,수열,0,0,0,0
경기,동두천시,수열,0,0,0,0
경기,안산시,수열,0,0,0,0
경기,고양시,수열,18.45445375,0,0,0
경기,과천시,수열,0,0,0,0
경기,구리시,수열,0,0,0,0
경기,남양주시,수열,0,0,0,0
경기,오산시,수열,0,0,0,0
경기,시흥시,수열,0,0,0,0
경기,군포시,수열,0,0,0,0
경기,의왕시,수열,0,0,0,0
경기,하남시,수열,0,0,0,0
경기,용인시,수열,0,0,0,0
경기,파주시,수열,0,0,0,0
경기,이천시,수열,0,0,0,0
경기,안성시,수열,0,0,0,0
경기,김포시,수열,0,0,0,0
경기,화성시,수열,59.15211408,0,0,0
경기,광주시,수열,0,0,0,0
경기,양주시,수열,0,0,0,0
경기,포천시,수열,0,0,0,0
경기,여주시,수열,0,0,0,0
경기,연천군,수열,0,0,0,0
경기,가평군,수열,8.172499583,0,0,0
경기,양평군,수열,10.78156986,0,0,0
경기,기타,수열,0,0,0,0
강원,강원,수열,712.6254415,0,0,0
강원,춘천시,수열,0,0,0,0
강원,원주시,수열,0,0,0,0
강원,강릉시,수열,79.16503461,0,0,0
강원,동해시,수열,0,0,0,0
강원,태백시,수열,15.14810566,0,0,0
강원,속초시,수열,0,0,0,0
강원,삼척시,수열,182.6105314,0,0,0
강원,홍천군,수열,273.1487005,0,0,0
강원,횡성군,수열,0,0,0,0
강원,영월군,수열,0,0,0,0
강원,평창군,수열,4.107492308,0,0,0
강원,정선군,수열,0,0,0,0
강원,철원군,수열,0,0,0,0
강원,화천군,수열,0,0,0,0
강원,양구군,수열,0,0,0,0
강원,인제군,수열,7.123390291,0,0,0
강원,고성군,수열,82.57724172,0,0,0
강원,양양군,수열,68.74494497,0,0,0
강원,기타,수열,0,0,0,0
충북,충북,수열,23.44449623,0,0,0
충북,충주시,수열,0,0,0,0
충북,제천시,수열,0,0,0,0
충북,청주시,수열,15.22951162,0,0,0
충북,보은군,수열,0,0,0,0
충북,옥천군,수열,0,0,0,0
충북,영동군,수열,0,0,0,0
충북,진천군,수열,0,0,0,0
충북,괴산군,수열,8.214984615,0,0,0
충북,음성군,수열,0,0,0,0
충북,단양군,수열,0,0,0,0
충북,증평군,수열,0,0,0,0
충북,기타,수열,0,0,0,0
충남,충남,수열,2103.230561,0,0,0
충남,천안시,수열,0,0,0,0
충남,공주시,수열,4.411446738,0,0,0
충남,보령시,수열,1130.905972,0,0,0
충남,아산시,수열,0,0,0,0
충남,서산시,수열,59.74878113,0,0,0
충남,논산시,수열,0,0,0,0
충남,계룡시,수열,0,0,0,0
충남,당진시,수열,57.50489231,0,0,0
충남,금산군,수열,0,0,0,0
충남,부여군,수열,0,0,0,0
충남,서천군,수열,77.32390868,0,0,0
충남,청양군,수열,0,0,0,0
충남,홍성군,수열,0,0,0,0
충남,예산군,수열,19.04511024,0,0,0
충남,태안군,수열,754.29045,0,0,0
충남,기타,수열,0,0,0,0
전북,전북,수열,1033.138419,0,0,0
전북,전주시,수열,4.204812246,0,0,0
전북,군산시,수열,37.59508802,0,0,0
전북,익산시,수열,6.049629897,0,0,0
전북,정읍시,수열,50.94237766,0,0,0
전북,남원시,수열,8.142879425,0,0,0
전북,김제시,수열,0,0,0,0
전북,완주군,수열,0,0,0,0
전북,진안군,수열,0,0,0,0
전북,무주군,수열,0,0,0,0
전북,장수군,수열,0,0,0,0
전북,임실군,수열,15.90582289,0,0,0
전북,순창군,수열,50.09967046,0,0,0
전북,고창군,수열,221.3156032,0,0,0
전북,부안군,수열,638.8825348,0,0,0
전북,기타,수열,0,0,0,0
전남,전남,수열,15686.01404,0,0,0
전남,목포시,수열,0,0,0,0
전남,여수시,수열,706.953373,0,0,0
전남,순천시,수열,95.13451883,0,0,0
전남,나주시,수열,112.6028986,0,0,0
전남,광양시,수열,13.82018227,0,0,0
전남,담양군,수열,0,0,0,0
전남,곡성군,수열,0,0,0,0
전남,구례군,수열,154.7482757,0,0,0
전남,고흥군,수열,1560.308519,0,0,0
전남,보성군,수열,0,0,0,0
전남,화순군,수열,174.8824649,0,0,0
전남,장흥군,수열,428.6786483,0,0,0
전남,강진군,수열,860.942548,0,0,0
전남,해남군,수열,804.2919152,0,0,0
전남,영암군,수열,28.75244615,0,0,0
전남,무안군,수열,403.4550256,0,0,0
전남,함평군,수열,248.5767102,0,0,0
전남,영광군,수열,361.8887031,0,0,0
전남,장성군,수열,0,0,0,0
전남,완도군,수열,8096.250242,0,0,0
전남,진도군,수열,871.3367094,0,0,0
전남,신안군,수열,763.3908586,0,0,0
전남,기타,수열,0,0,0,0
경북,경북,수열,763.8846825,0,0,0
경북,포항시,수열,577.7420876,0,0,0
경북,경주시,수열,37.76342951,0,0,0
경북,김천시,수열,0,0,0,0
경북,안동시,수열,0,0,0,0
경북,구미시,수열,7.648150677,0,0,0
경북,영주시,수열,0,0,0,0
경북,영천시,수열,0,0,0,0
경북,상주시,수열,29.21548354,0,0,0
경북,문경시,수열,0,0,0,0
경북,경산시,수열,0,0,0,0
경북,의성군,수열,0,0,0,0
경북,청송군,수열,0,0,0,0
경북,영양군,수열,0,0,0,0
경북,영덕군,수열,17.1518738,0,0,0
경북,청도군,수열,8.301808793,0,0,0
경북,고령군,수열,0,0,0,0
경북,성주군,수열,0,0,0,0
경북,칠곡군,수열,0,0,0,0
경북,예천군,수열,0,0,0,0
경북,봉화군,수열,0,0,0,0
경북,울진군,수열,86.06184858,0,0,0
경북,울릉군,수열,0,0,0,0
경북,기타,수열,0,0,0,0
경남,경남,수열,4848.70608,0,0,0
경남,진주시,수열,39.38052126,0,0,0
경남,통영시,수열,1091.416367,0,0,0
경남,사천시,수열,0,0,0,0
경남,김해시,수열,0,0,0,0
경남,밀양시,수열,21.32284,0,0,0
경남,거제시,수열,1420.392166,0,0,0
경남,양산시,수열,0,0,0,0
경남,창원시,수열,40.94526993,0,0,0
경남,의령군,수열,0,0,0,0
경남,함안군,수열,0,0,0,0
경남,창녕군,수열,42.82090814,0,0,0
경남,고성군,수열,667.4323661,0,0,0
경남,남해군,수열,1022.462159,0,0,0
경남,하동군,수열,489.7727041,0,0,0
경남,산청군,수열,12.76077906,0,0,0
경남,함양군,수열,0,0,0,0
경남,거창군,수열,0,0,0,0
경남,합천군,수열,0,0,0,0
경남,기타,수열,0,0,0,0
제주,제주도,수열,1989.716727,0,0,0
제주,제주시,수열,854.711449,0,0,0
제주,서귀포시,수열,1135.005278,0,0,0
제주,기타,수열,0,0,0,0
서울,서울,바이오,89683.83512,27069,8865,0
서울,종로구,바이오,1135.62064,0,0,0
서울,중구,바이오,969.3696936,0,0,0
서울,용산구,바이오,1689.44211,0,0,0
서울,성동구,바이오,2193.612857,0,0,0
서울,광진구,바이오,2661.070378,0,0,0
서울,동대문구,바이오,3532.540654,3646,1065,0
서울,중랑구,바이오,3037.580316,0,0,0
서울,성북구,바이오,3383.951185,0,0,0
서울,강북구,바이오,2311.382309,0,0,0
서울,도봉구,바이오,2451.108536,0,0,0
서울,노원구,바이오,3978.271366,0,0,0
서울,은평구,바이오,3723.574371,0,0,0
서울,서대문구,바이오,2440.07394,0,0,0
서울,마포구,바이오,5137.442046,0,0,0
서울,양천구,바이오,3445.650308,0,0,0
서울,강서구,바이오,11231.92931,23423,5800,0
서울,구로구,바이오,3107.383444,0,0,0
서울,금천구,바이오,1807.324525,0,0,0
서울,영등포구,바이오,2962.178411,0,0,0
서울,동작구,바이오,2998.465228,0,0,0
서울,관악구,바이오,3852.020915,0,0,0
서울,서초구,바이오,3262.547067,0,0,0
서울,강남구,바이오,8047.616205,0,2000,0
서울,송파구,바이오,6667.265473,0,0,0
서울,강동구,바이오,3631.413831,0,0,0
서울,기타,바이오,25,0,0,0
부산,부산,바이오,59819.30238,16435,8090,800
부산,중구,바이오,449.0561777,0,0,0
부산,서구,바이오,1200.871213,0,0,0
부산,동구,바이오,1013.274271,0,0,0
부산,영도구,바이오,1228.218154,0,0,0
부산,부산진구,바이오,4150.112934,0,0,0
부산,동래구,바이오,4997.01497,0,0,0
부산,남구,바이오,16447.5498,3964,600,0
부산,북구,바이오,3155.122689,0,0,0
부산,해운대구,바이오,4385.581994,0,0,0
부산,사하구,바이오,5824.796039,1640,1400,0
부산,금정구,바이오,2490.48873,0,0,0
부산,강서구,바이오,5622.409263,10831,6090,800
부산,연제구,바이오,2374.001289,0,0,0
부산,수영구,바이오,2015.116083,0,0,0
부산,사상구,바이오,2342.501604,0,0,0
부산,기장군,바이오,2078.18716,0,0,0
부산,기타,바이오,45,0,0,0
대구,대구,바이오,70918.62034,10691,10060,0
대구,중구,바이오,1212.84315,0,0,0
대구,동구,바이오,4904.424127,0,0,0
대구,서구,바이오,2929.404467,0,1500,0
대구,남구,바이오,1905.859037,0,0,0
대구,북구,바이오,7696.091265,0,950,0
대구,수성구,바이오,5604.977091,0,0,0
대구,달서구,바이오,40880.65365,10691,7610,0
대구,달성군,바이오,4256.92808,0,0,0
대구,군위군,바이오,1527.439473,0,0,0
대구,기타,바이오,0,0,0,0
인천,인천,바이오,187365.9739,258055,243330,0
인천,중구,바이오,32459.56298,27662,15870,0
인천,동구,바이오,841.0580723,0,0,0
인천,미추홀구,바이오,58630.55536,19383,8060,0
인천,연수구,바이오,5675.405499,0,0,0
인천,남동구,바이오,7381.368803,0,0,0
인천,부평구,바이오,6993.994091,0,0,0
인천,계양구,바이오,3973.856933,0,0,0
인천,서구,바이오,68935.22414,211010,52400,0
인천,강화군,바이오,1529.422028,0,0,0
인천,옹진군,바이오,945.526001,0,167000,0
인천,기타,바이오,0,0,0,0
광주,광주,바이오,22684.62149,2001,2140,0
광주,동구,바이오,1702.840684,0,0,0
광주,서구,바이오,4412.319864,0,0,0
광주,남구,바이오,3349.69432,2001,2120,0
광주,북구,바이오,6493.394965,0,0,0
광주,광산구,바이오,6726.371658,0,20,0
광주,기타,바이오,0,0,0,0
대전,대전,바이오,25378.58184,115,95,0
대전,동구,바이오,2815.031798,0,0,0
대전,중구,바이오,2816.551259,0,0,0
대전,서구,바이오,5776.032615,0,0,0
대전,유성구,바이오,7562.683244,0,0,0
대전,대덕구,바이오,6373.282923,115,95,0
대전,기타,바이오,35,0,0,0
울산,울산,바이오,272061.2184,231332,36430,0
울산,중구,바이오,2859.891166,0,0,0
울산,남구,바이오,39243.39112,0,0,0
울산,동구,바이오,2099.137515,0,0,0
울산,북구,바이오,3073.529212,0,0,0
울산,울주군,바이오,224785.2694,231332,36430,0
울산,기타,바이오,0,0,0,0
세종,세종,바이오,35330.57117,6134,5000,0
경기,경기,바이오,441356.0013,434457,85124,5720
경기,수원시,바이오,15462.511,0,0,0
경기,성남시,바이오,39594.93101,0,0,0
경기,의정부시,바이오,6810.726853,1048,720,720
경기,안양시,바이오,10796.33725,1264,2664,0
경기,부천시,바이오,13313.44369,5279,2830,0
경기,광명시,바이오,3724.133323,0,0,0
경기,평택시,바이오,59196.3838,222419,43300,0
경기,동두천시,바이오,29143.39232,6261,2435,0
경기,안산시,바이오,11890.28687,1000,3531,0
경기,고양시,바이오,21966.91356,8851,3060,0
경기,과천시,바이오,1141.555719,0,0,0
경기,구리시,바이오,3296.15152,0,0,0
경기,남양주시,바이오,10684.39959,0,0,0
경기,오산시,바이오,8366.697154,0,0,0
경기,시흥시,바이오,13195.42214,0,0,0
경기,군포시,바이오,3399.751118,0,0,0
경기,의왕시,바이오,2168.432435,0,0,0
경기,하남시,바이오,4557.388448,0,0,0
경기,용인시,바이오,37634.03511,0,0,0
경기,파주시,바이오,9408.936161,0,500,0
경기,이천시,바이오,4334.452903,1131,999,0
경기,안성시,바이오,3721.749524,0,1050,0
경기,김포시,바이오,6488.826645,0,0,0
경기,화성시,바이오,14960.13809,2234,495,0
경기,광주시,바이오,6191.220597,0,0,0
경기,양주시,바이오,7746.475266,0,0,0
경기,포천시,바이오,75440.00017,179262,18090,0
경기,여주시,바이오,2888.573713,0,0,0
경기,연천군,바이오,5002.538524,5710,5450,5000
경기,가평군,바이오,2863.962982,0,0,0
경기,양평군,바이오,4415.23379,0,0,0
경기,기타,바이오,1551,0,0,0
강원,강원,바이오,467391.9338,1816738,593365,72850
강원,춘천시,바이오,8454.861031,2742,600,0
강원,원주시,바이오,12903.93063,5466,1870,0
강원,강릉시,바이오,323305.1639,1482331,397350,72350
강원,동해시,바이오,43218.79384,193759,90000,0
강원,태백시,바이오,1480.708644,0,0,0
강원,속초시,바이오,2964.21642,5960,1345,500
강원,삼척시,바이오,31168.34529,126480,102200,0
강원,홍천군,바이오,6109.454153,0,0,0
강원,횡성군,바이오,3286.09551,0,0,0
강원,영월군,바이오,3314.097288,0,0,0
강원,평창군,바이오,6743.32029,0,0,0
강원,정선군,바이오,3519.451464,0,0,0
강원,철원군,바이오,4513.46462,0,0,0
강원,화천군,바이오,2954.084693,0,0,0
강원,양구군,바이오,2682.027033,0,0,0
강원,인제군,바이오,6264.790831,0,0,0
강원,고성군,바이오,1857.849922,0,0,0
강원,양양군,바이오,1898.278267,0,0,0
강원,기타,바이오,753,0,0,0
충북,충북,바이오,86182.62083,7753,3892,392
충북,충주시,바이오,9469.917064,0,0,0
충북,제천시,바이오,8753.168075,2176,840,0
충북,청주시,바이오,25924.84498,5539,2660,0
충북,보은군,바이오,4017.17121,0,0,0
충북,옥천군,바이오,4008.637908,0,0,0
충북,영동군,바이오,6478.24443,0,0,0
충북,진천군,바이오,6462.988318,0,0,0
충북,괴산군,바이오,6796.093401,0,0,0
충북,음성군,바이오,5873.534942,38,392,392
충북,단양군,바이오,6282.635772,0,0,0
충북,증평군,바이오,1187.384728,0,0,0
충북,기타,바이오,928,0,0,0
충남,충남,바이오,919502.0271,3019373,774980,4940
충남,천안시,바이오,15277.41568,0,0,0
충남,공주시,바이오,7779.848562,242,350,350
충남,보령시,바이오,19265.27955,67498,150490,490
충남,아산시,바이오,49608.8938,2620,1480,0
충남,서산시,바이오,318437.8563,958794,129750,4100
충남,논산시,바이오,7140.768569,4001,860,0
충남,계룡시,바이오,1184.754999,0,0,0
충남,당진시,바이오,460443.2608,1935288,323900,0
충남,금산군,바이오,4129.373157,0,0,0
충남,부여군,바이오,7811.45336,0,0,0
충남,서천군,바이오,2817.50504,0,0,0
충남,청양군,바이오,4443.862542,4956,2180,0
충남,홍성군,바이오,3694.773127,982,970,0
충남,예산군,바이오,3927.888786,0,0,0
충남,태안군,바이오,12421.09286,44992,165000,0
충남,기타,바이오,1118,0,0,0
전북,전북,바이오,1556520.825,3891039,619812,999
전북,전주시,바이오,81967.09445,322677,52617,0
전북,군산시,바이오,1290595.33,3490889,542698,0
전북,익산시,바이오,98454.06033,60490,13850,0
전북,정읍시,바이오,7122.576708,5300,1518,0
전북,남원시,바이오,8167.382251,0,0,0
전북,김제시,바이오,7378.892641,550,1049,999
전북,완주군,바이오,35245.96216,11132,8000,0
전북,진안군,바이오,4258.352179,0,0,0
전북,무주군,바이오,3820.284715,0,0,0
전북,장수군,바이오,3220.465484,0,0,0
전북,임실군,바이오,3531.240945,0,0,0
전북,순창군,바이오,4386.467077,0,0,0
전북,고창군,바이오,3255.143647,0,80,0
전북,부안군,바이오,2760.572369,0,0,0
전북,기타,바이오,2357,0,0,0
전남,전남,바이오,90372.77545,47158,36795,0
전남,목포시,바이오,5182.876305,2150,998,0
전남,여수시,바이오,17128.34919,44929,35057,0
전남,순천시,바이오,9001.584207,0,0,0
전남,나주시,바이오,4043.682991,0,0,0
전남,광양시,바이오,5163.926387,0,640,0
전남,담양군,바이오,2607.501368,0,0,0
전남,곡성군,바이오,2078.389103,0,0,0
전남,구례군,바이오,1867.222564,0,0,0
전남,고흥군,바이오,3563.991527,0,0,0
전남,보성군,바이오,2784.919984,78,100,0
전남,화순군,바이오,6895.573658,0,0,0
전남,장흥군,바이오,2512.510099,0,0,0
전남,강진군,바이오,4317.497942,0,0,0
전남,해남군,바이오,3540.319575,0,0,0
전남,영암군,바이오,2217.923891,0,0,0
전남,무안군,바이오,2767.990637,0,0,0
전남,함평군,바이오,1643.877738,0,0,0
전남,영광군,바이오,3538.595185,0,0,0
전남,장성군,바이오,2823.866974,0,0,0
전남,완도군,바이오,2136.094916,0,0,0
전남,진도군,바이오,1804.658546,0,0,0
전남,신안군,바이오,1949.422663,0,0,0
전남,기타,바이오,802,0,0,0
경북,경북,바이오,102061.3657,25571,8600,0
경북,포항시,바이오,11689.8247,0,2000,0
경북,경주시,바이오,6984.294776,0,0,0
경북,김천시,바이오,12252.37754,12867,2950,0
경북,안동시,바이오,7286.291554,5265,1400,0
경북,구미시,바이오,8597.083835,0,450,0
경북,영주시,바이오,3138.443721,0,0,0
경북,영천시,바이오,4706.908861,5837,1050,0
경북,상주시,바이오,5190.894999,0,0,0
경북,문경시,바이오,3857.023427,68,200,0
경북,경산시,바이오,6388.55046,522,150,0
경북,의성군,바이오,2467.378481,0,0,0
경북,청송군,바이오,1975.803899,0,0,0
경북,영양군,바이오,1560.558777,0,0,0
경북,영덕군,바이오,1882.131759,0,0,0
경북,청도군,바이오,2537.946044,0,0,0
경북,고령군,바이오,1978.463455,0,0,0
경북,성주군,바이오,2021.601894,0,0,0
경북,칠곡군,바이오,3183.636662,0,0,0
경북,예천군,바이오,5145.596036,0,0,0
경북,봉화군,바이오,3170.114455,0,0,0
경북,울진군,바이오,3092.504605,1011,400,0
경북,울릉군,바이오,517.9357547,0,0,0
경북,기타,바이오,2436,0,0,0
경남,경남,바이오,210185.9882,432699,385370,1165
경남,진주시,바이오,8564.062555,0,1375,0
경남,통영시,바이오,2251.519867,0,0,0
경남,사천시,바이오,2555.846004,0,0,0
경남,김해시,바이오,15375.47629,4327,1825,835
경남,밀양시,바이오,5026.003703,0,0,0
경남,거제시,바이오,4412.221021,0,0,0
경남,양산시,바이오,7607.325391,2323,2240,0
경남,창원시,바이오,24635.79407,7349,1030,330
경남,의령군,바이오,1672.484819,0,0,0
경남,함안군,바이오,42594.09824,53206,9900,0
경남,창녕군,바이오,2933.430688,3988,600,0
경남,고성군,바이오,34639.7701,152188,168400,0
경남,남해군,바이오,1186.854475,0,0,0
경남,하동군,바이오,46543.34779,209318,200000,0
경남,산청군,바이오,2333.323463,0,0,0
경남,함양군,바이오,2224.923168,0,0,0
경남,거창군,바이오,2456.713385,0,0,0
경남,합천군,바이오,2079.793181,0,0,0
경남,기타,바이오,1093,0,0,0
제주,제주도,바이오,393081.9199,1691418,397750,900
제주,제주시,바이오,160720.8824,687378,194300,900
제주,서귀포시,바이오,231982.0375,1004041,203450,0
제주,기타,바이오,379,0,0,0
서울,서울,폐기물,63935.21964,60915,35150,0
서울,종로구,폐기물,0,0,0,0
서울,중구,폐기물,0,0,0,0
서울,용산구,폐기물,0,0,0,0
서울,성동구,폐기물,0,0,0,0
서울,광진구,폐기물,0,0,0,0
서울,동대문구,폐기물,0,0,0,0
서울,중랑구,폐기물,0,0,0,0
서울,성북구,폐기물,0,0,0,0
서울,강북구,폐기물,0,0,0,0
서울,도봉구,폐기물,0,0,0,0
서울,노원구,폐기물,12251.95486,16899,9500,0
서울,은평구,폐기물,666.5263535,0,0,0
서울,서대문구,폐기물,0,0,0,0
서울,마포구,폐기물,16082.84856,10197,5000,0
서울,양천구,폐기물,8235.659427,3382,2200,0
서울,강서구,폐기물,0,0,0,0
서울,구로구,폐기물,0,0,0,0
서울,금천구,폐기물,0,0,0,0
서울,영등포구,폐기물,0,0,0,0
서울,동작구,폐기물,0,0,0,0
서울,관악구,폐기물,0,0,0,0
서울,서초구,폐기물,0,0,0,0
서울,강남구,폐기물,26698.23044,30437,18450,0
서울,송파구,폐기물,0,0,0,0
서울,강동구,폐기물,0,0,0,0
서울,기타,폐기물,0,0,0,0
부산,부산,폐기물,57535.93946,38893,40195,0
부산,중구,폐기물,0,0,0,0
부산,서구,폐기물,0,0,0,0
부산,동구,폐기물,0,0,0,0
부산,영도구,폐기물,0,0,0,0
부산,부산진구,폐기물,0,0,0,0
부산,동래구,폐기물,0,0,0,0
부산,남구,폐기물,0,0,0,0
부산,북구,폐기물,0,0,0,0
부산,해운대구,폐기물,6400.470933,5824,2800,0
부산,사하구,폐기물,5398.832859,0,0,0
부산,금정구,폐기물,13.10204193,0,0,0
부산,강서구,폐기물,45487.19781,33069,37395,0
부산,연제구,폐기물,0,0,0,0
부산,수영구,폐기물,0,0,0,0
부산,사상구,폐기물,0,0,0,0
부산,기장군,폐기물,236.3358156,0,0,0
부산,기타,폐기물,0,0,0,0
대구,대구,폐기물,44632.48215,5854,14900,0
대구,중구,폐기물,0,0,0,0
대구,동구,폐기물,0,0,0,0
대구,서구,폐기물,0,0,0,0
대구,남구,폐기물,0,0,0,0
대구,북구,폐기물,0,0,0,0
대구,수성구,폐기물,0,0,0,0
대구,달서구,폐기물,10389.07109,1356,2000,0
대구,달성군,폐기물,34243.41106,4498,12900,0
대구,군위군,폐기물,0,0,0,0
대구,기타,폐기물,0,0,0,0
인천,인천,폐기물,53710.67365,10281,5880,0
인천,중구,폐기물,4746.86295,0,0,0
인천,동구,폐기물,0,0,0,0
인천,미추홀구,폐기물,0,0,0,0
인천,연수구,폐기물,17373.7895,6676,2980,0
인천,남동구,폐기물,7104.646766,0,0,0
인천,부평구,폐기물,0,0,0,0
인천,계양구,폐기물,0,0,0,0
인천,서구,폐기물,24485.37444,3605,2900,0
인천,강화군,폐기물,0,0,0,0
인천,옹진군,폐기물,0,0,0,0
인천,기타,폐기물,0,0,0,0
광주,광주,폐기물,2512.994106,6367,4360,0
광주,동구,폐기물,0,0,0,0
광주,서구,폐기물,557.6147892,3102,3100,0
광주,남구,폐기물,0,0,0,0
광주,북구,폐기물,0,0,0,0
광주,광산구,폐기물,1955.379317,3265,1260,0
광주,기타,폐기물,0,0,0,0
대전,대전,폐기물,29279.98341,2842,8800,0
대전,동구,폐기물,0,0,0,0
대전,중구,폐기물,0,0,0,0
대전,서구,폐기물,0,0,0,0
대전,유성구,폐기물,8240.954225,2719,4000,0
대전,대덕구,폐기물,21039.02918,123,4800,0
대전,기타,폐기물,0,0,0,0
울산,울산,폐기물,95501.835,4303,5500,0
울산,중구,폐기물,0,0,0,0
울산,남구,폐기물,86357.19591,4303,3300,0
울산,동구,폐기물,2335.600175,0,2200,0
울산,북구,폐기물,0,0,0,0
울산,울주군,폐기물,6809.038918,0,0,0
울산,기타,폐기물,0,0,0,0
세종,세종,폐기물,19716.82315,3078,3370,0
경기,경기,폐기물,256455.7917,80998,74493,0
경기,수원시,폐기물,12992.39653,9872,9928,0
경기,성남시,폐기물,14402.98805,0,0,0
경기,의정부시,폐기물,8224.723649,3321,1200,0
경기,안양시,폐기물,5335.476007,5495,2650,0
경기,부천시,폐기물,6178.13099,4340,2600,0
경기,광명시,폐기물,5773.228079,0,0,0
경기,평택시,폐기물,15032.30035,136,1100,0
경기,동두천시,폐기물,3993.286013,0,0,0
경기,안산시,폐기물,59494.82829,7189,4065,0
경기,고양시,폐기물,5939.21191,1637,5300,0
경기,과천시,폐기물,1622.209255,0,0,0
경기,구리시,폐기물,3307.964965,1945,800,0
경기,남양주시,폐기물,854.9240793,925,750,0
경기,오산시,폐기물,6883.52515,0,0,0
경기,시흥시,폐기물,24653.78848,4091,2400,0
경기,군포시,폐기물,4369.621149,0,0,0
경기,의왕시,폐기물,0,0,0,0
경기,하남시,폐기물,970.2419617,0,0,0
경기,용인시,폐기물,10493.92776,9077,8140,0
경기,파주시,폐기물,10695.02042,0,0,0
경기,이천시,폐기물,9848.38628,10902,15500,0
경기,안성시,폐기물,1272.792874,0,260,0
경기,김포시,폐기물,1492.641414,0,0,0
경기,화성시,폐기물,10732.88734,9417,6300,0
경기,광주시,폐기물,1667.78964,5796,2950,0
경기,양주시,폐기물,15422.56075,6853,7400,0
경기,포천시,폐기물,9615.479087,0,0,0
경기,여주시,폐기물,59.43095763,0,0,0
경기,연천군,폐기물,5010.051589,0,3150,0
경기,가평군,폐기물,0,0,0,0
경기,양평군,폐기물,115.9787106,0,0,0
경기,기타,폐기물,0,0,0,0
강원,강원,폐기물,274675.2579,19808,19588,5580
강원,춘천시,폐기물,3035.810874,1656,2900,0
강원,원주시,폐기물,4763.789847,15790,10000,0
강원,강릉시,폐기물,37279.55137,1809,5580,5580
강원,동해시,폐기물,109649.8761,0,0,0
강원,태백시,폐기물,1044.282462,32,498,0
강원,속초시,폐기물,1719.036172,521,490,0
강원,삼척시,폐기물,67986.0758,0,0,0
강원,홍천군,폐기물,670.1028581,0,0,0
강원,횡성군,폐기물,303.5238703,0,0,0
강원,영월군,폐기물,46581.43067,0,0,0
강원,평창군,폐기물,0,0,0,0
강원,정선군,폐기물,0,0,0,0
강원,철원군,폐기물,50.10945349,0,0,0
강원,화천군,폐기물,0,0,0,0
강원,양구군,폐기물,0,0,0,0
강원,인제군,폐기물,623.0039617,0,0,0
강원,고성군,폐기물,0,0,0,0
강원,양양군,폐기물,968.6644489,0,120,0
강원,기타,폐기물,0,0,0,0
충북,충북,폐기물,219865.4941,28706,15553,0
충북,충주시,폐기물,1944.626368,1958,760,0
충북,제천시,폐기물,36702.81056,8717,2860,0
충북,청주시,폐기물,65375.11435,4752,8286,0
충북,보은군,폐기물,0,0,0,0
충북,옥천군,폐기물,367.4618186,0,130,0
충북,영동군,폐기물,0,0,0,0
충북,진천군,폐기물,1741.836557,0,0,0
충북,괴산군,폐기물,704.9823789,0,0,0
충북,음성군,폐기물,1259.024881,0,390,0
충북,단양군,폐기물,111769.6371,13279,3127,0
충북,증평군,폐기물,0,0,0,0
충북,기타,폐기물,0,0,0,0
충남,충남,폐기물,52185.50747,16241,14572,0
충남,천안시,폐기물,25093.16045,9053,5850,0
충남,공주시,폐기물,868.3320158,0,0,0
충남,보령시,폐기물,703.4924059,874,440,0
충남,아산시,폐기물,6277.060588,0,262,0
충남,서산시,폐기물,10688.98814,4398,2990,0
충남,논산시,폐기물,1111.457637,0,0,0
충남,계룡시,폐기물,0,0,0,0
충남,당진시,폐기물,5263.248442,1893,4000,0
충남,금산군,폐기물,490.7813198,0,150,0
충남,부여군,폐기물,0,0,0,0
충남,서천군,폐기물,412.4658016,23,280,0
충남,청양군,폐기물,272.0276435,0,0,0
충남,홍성군,폐기물,0,0,0,0
충남,예산군,폐기물,540.5223508,0,0,0
충남,태안군,폐기물,463.970676,0,600,0
충남,기타,폐기물,0,0,0,0
전북,전북,폐기물,52479.55904,18456,16585,0
전북,전주시,폐기물,23308.28559,3524,1545,0
전북,군산시,폐기물,18246.36229,8031,7890,0
전북,익산시,폐기물,7495.118548,6900,7150,0
전북,정읍시,폐기물,3143.468167,0,0,0
전북,남원시,폐기물,0,0,0,0
전북,김제시,폐기물,0,0,0,0
전북,완주군,폐기물,0,0,0,0
전북,진안군,폐기물,0,0,0,0
전북,무주군,폐기물,0,0,0,0
전북,장수군,폐기물,286.3244522,0,0,0
전북,임실군,폐기물,0,0,0,0
전북,순창군,폐기물,0,0,0,0
전북,고창군,폐기물,0,0,0,0
전북,부안군,폐기물,0,0,0,0
